date,customer_id,product_id,product_name,category,price,quantity,total_amount,is_anomaly
2023-10-18,42,75,Product 75,Home,127.88,3,383.65,False
2023-11-22,202,98,Product 98,Clothing,406.06,2,812.12,False
2023-10-28,208,8,Product 8,Clothing,273.93,2,547.86,False
2023-02-14,33,89,Product 89,Beauty,369.5,1,369.5,False
2023-10-31,310,77,Product 77,Electronics,100.88,1,100.88,False
2023-05-28,80,46,Product 46,Electronics,348.72,3,1046.15,False
2023-05-18,493,36,Product 36,Clothing,547.53,2,1095.06,False
2023-02-02,114,20,Product 20,Clothing,562.4,4,2249.6,False
2023-07-23,3,79,Product 79,Clothing,347.58,3,1042.75,False
2023-12-14,25,99,Product 99,Home,189.36,2,378.72,False
2023-08-31,481,52,Product 52,Clothing,102.15,2,204.3,False
2023-10-23,407,87,Product 87,Groceries,37.07,3,111.21,False
2023-07-30,398,33,Product 33,Groceries,27.23,1,27.23,False
2023-03-26,324,99,Product 99,Home,210.7,2,421.41,False
2023-11-02,443,23,Product 23,Beauty,100.03,4,400.13,False
2023-11-10,367,27,Product 27,Groceries,82.3,1,82.3,False
2023-03-09,39,54,Product 54,Clothing,29.21,2,58.42,False
2023-09-01,207,9,Product 9,Clothing,80.39,4,321.55,False
2023-06-24,375,57,Product 57,Groceries,480.23,2,960.46,False
2023-11-09,26,83,Product 83,Beauty,175.49,4,701.94,False
2023-04-20,260,40,Product 40,Electronics,481.97,4,1927.87,False
2023-09-28,149,12,Product 12,Groceries,16.19,2,32.37,False
2023-09-30,389,16,Product 16,Home,148.3,2,296.59,False
2023-12-31,363,70,Product 70,Groceries,177.68,2,355.36,False
2023-12-22,474,88,Product 88,Home,128.62,3,385.86,False
2023-03-09,183,8,Product 8,Clothing,440.93,4,1763.71,False
2023-06-11,331,31,Product 31,Clothing,218.54,1,218.54,False
2023-11-14,120,72,Product 72,Home,197.98,3,593.93,False
2023-06-11,302,18,Product 18,Home,464.8,1,464.8,False
2023-04-03,34,83,Product 83,Beauty,193.21,3,579.63,False
2023-05-20,487,3,Product 3,Beauty,95.21,2,190.42,False
2023-02-23,120,72,Product 72,Home,231.34,4,925.35,False
2023-06-09,183,42,Product 42,Home,105.92,4,423.69,False
2023-11-22,219,15,Product 15,Groceries,164.95,4,659.82,False
2023-10-22,312,31,Product 31,Clothing,200.29,2,400.57,False
2023-07-23,307,28,Product 28,Groceries,133.79,3,401.38,False
2023-09-05,221,52,Product 52,Clothing,102.34,3,307.01,False
2023-03-27,253,89,Product 89,Beauty,345.71,1,345.71,False
2023-12-20,251,47,Product 47,Clothing,54.03,4,216.1,False
2023-08-12,343,56,Product 56,Electronics,124.82,2,249.64,False
2023-11-15,100,97,Product 97,Groceries,384.64,1,384.64,False
2023-10-29,16,84,Product 84,Electronics,112.52,1,112.52,False
2023-08-07,177,53,Product 53,Home,240.43,1,240.43,False
2023-07-24,16,48,Product 48,Beauty,351.06,1,351.06,False
2023-10-18,121,48,Product 48,Beauty,279.07,4,1116.29,False
2023-04-11,319,78,Product 78,Groceries,151.63,3,454.89,False
2023-09-22,307,37,Product 37,Groceries,231.46,3,694.39,False
2023-04-10,322,25,Product 25,Groceries,293.46,1,293.46,False
2023-03-24,285,63,Product 63,Beauty,567.1,4,2268.38,False
2023-02-12,252,46,Product 46,Electronics,350.29,1,350.29,False
2023-06-12,139,65,Product 65,Groceries,491.57,1,491.57,False
2023-10-31,381,8,Product 8,Clothing,309.58,1,309.58,False
2023-11-26,381,100,Product 100,Electronics,105.43,2,210.86,False
2023-12-15,417,95,Product 95,Home,362.33,4,1449.32,False
2023-04-16,245,55,Product 55,Beauty,116.12,2,232.24,False
2023-03-14,217,76,Product 76,Electronics,237.85,2,475.7,False
2023-05-30,438,69,Product 69,Home,252.45,1,252.45,False
2023-01-10,65,73,Product 73,Beauty,351.12,2,702.23,False
2023-05-08,480,82,Product 82,Clothing,278.58,1,278.58,False
2023-03-29,193,17,Product 17,Groceries,340.4,1,340.4,False
2023-06-05,453,9,Product 9,Clothing,101.65,3,304.95,False
2023-02-07,411,35,Product 35,Clothing,314.95,1,314.95,False
2023-12-07,414,93,Product 93,Beauty,471.45,4,1885.8,False
2023-07-03,147,23,Product 23,Beauty,112.2,3,336.61,False
2023-03-10,437,30,Product 30,Beauty,566.74,2,1133.48,False
2023-01-12,267,45,Product 45,Clothing,77.32,3,231.96,False
2023-08-22,179,30,Product 30,Beauty,367.76,4,1471.05,False
2023-01-02,299,20,Product 20,Clothing,544.49,1,544.49,False
2023-07-07,271,10,Product 10,Beauty,272.48,2,544.97,False
2023-07-31,124,22,Product 22,Clothing,131.92,1,131.92,False
2023-06-19,160,68,Product 68,Electronics,131.83,4,527.34,False
2023-01-15,353,96,Product 96,Home,185.05,3,555.16,False
2023-12-16,278,72,Product 72,Home,202.99,4,811.97,False
2023-10-01,100,6,Product 6,Groceries,61.24,3,183.73,False
2023-03-22,138,46,Product 46,Electronics,415.8,3,1247.4,False
2023-06-25,112,48,Product 48,Beauty,349.69,4,1398.75,False
2023-06-06,22,68,Product 68,Electronics,134.64,4,538.56,False
2023-03-16,373,30,Product 30,Beauty,565.87,3,1697.62,False
2023-07-15,140,37,Product 37,Groceries,258.1,1,258.1,False
2023-12-03,422,77,Product 77,Electronics,131.78,4,527.14,False
2023-06-29,101,56,Product 56,Electronics,172.91,4,691.64,False
2023-06-15,292,51,Product 51,Home,366.64,3,1099.91,False
2023-02-14,32,80,Product 80,Beauty,189.39,1,189.39,False
2023-11-23,320,12,Product 12,Groceries,19.91,1,19.91,False
2023-03-23,264,56,Product 56,Electronics,195.7,1,195.7,False
2023-07-19,60,34,Product 34,Beauty,173.14,1,173.14,False
2023-07-27,181,71,Product 71,Home,11.04,2,22.07,False
2023-04-25,79,52,Product 52,Clothing,146.41,2,292.83,False
2023-11-15,288,89,Product 89,Beauty,283.98,1,283.98,False
2023-01-05,358,77,Product 77,Electronics,152.06,3,456.18,False
2023-05-03,104,63,Product 63,Beauty,528.21,3,1584.64,False
2023-05-09,135,72,Product 72,Home,215.94,4,863.75,False
2023-03-13,68,95,Product 95,Home,394.07,1,394.07,False
2023-12-23,48,44,Product 44,Home,48.78,3,146.34,False
2023-04-16,493,31,Product 31,Clothing,282.43,4,1129.74,False
2023-09-16,436,10,Product 10,Beauty,273.96,1,273.96,False
2023-07-01,346,16,Product 16,Home,188.8,2,377.6,False
2023-08-10,238,9,Product 9,Clothing,81.99,1,81.99,False
2023-12-08,162,4,Product 4,Home,62.92,3,188.75,False
2023-06-01,311,84,Product 84,Electronics,139.35,2,278.7,False
2023-10-26,179,37,Product 37,Groceries,247.36,3,742.07,False
2023-09-30,170,20,Product 20,Clothing,349.16,2,698.33,False
2023-06-27,273,29,Product 29,Clothing,279.39,3,838.16,False
2023-12-08,465,54,Product 54,Clothing,24.19,4,96.78,False
2023-09-01,258,50,Product 50,Home,58.0,1,58.0,False
2023-11-03,168,96,Product 96,Home,168.16,4,672.62,False
2023-03-28,337,35,Product 35,Clothing,312.9,1,312.9,False
2023-10-28,324,7,Product 7,Home,17.66,1,17.66,False
2023-06-08,47,100,Product 100,Electronics,105.62,1,105.62,False
2023-08-18,353,15,Product 15,Groceries,162.55,1,162.55,False
2023-05-09,267,56,Product 56,Electronics,189.35,3,568.06,False
2023-10-10,122,7,Product 7,Home,16.39,2,32.79,False
2023-05-29,262,13,Product 13,Home,351.71,2,703.42,False
2023-08-28,148,80,Product 80,Beauty,112.06,2,224.11,False
2023-06-14,350,96,Product 96,Home,197.21,4,788.86,False
2023-07-07,294,12,Product 12,Groceries,19.48,2,38.96,False
2023-04-07,379,54,Product 54,Clothing,27.21,1,27.21,False
2023-11-11,499,48,Product 48,Beauty,307.16,1,307.16,False
2023-04-15,476,90,Product 90,Home,468.15,4,1872.6,False
2023-08-22,314,35,Product 35,Clothing,239.42,1,239.42,False
2023-08-07,56,17,Product 17,Groceries,254.97,4,1019.88,False
2023-06-19,213,56,Product 56,Electronics,167.83,1,167.83,False
2023-04-03,108,7,Product 7,Home,25.52,2,51.04,False
2023-08-24,198,54,Product 54,Clothing,19.78,2,39.55,False
2023-07-25,17,38,Product 38,Electronics,150.78,3,452.35,False
2023-07-29,162,61,Product 61,Groceries,387.6,2,775.2,False
2023-08-09,58,29,Product 29,Clothing,227.74,2,455.48,False
2023-12-22,299,31,Product 31,Clothing,221.26,3,663.77,False
2023-02-11,46,81,Product 81,Electronics,172.16,1,172.16,False
2023-12-10,236,50,Product 50,Home,68.26,4,273.02,False
2023-06-21,319,31,Product 31,Clothing,220.34,4,881.34,False
2023-11-21,101,43,Product 43,Home,337.41,3,1012.23,False
2023-08-08,461,6,Product 6,Groceries,66.18,1,66.18,False
2023-06-26,333,18,Product 18,Home,454.51,2,909.02,False
2023-10-09,496,88,Product 88,Home,96.55,4,386.21,False
2023-10-20,174,65,Product 65,Groceries,364.84,3,1094.51,False
2023-05-22,323,45,Product 45,Clothing,73.42,4,293.7,False
2023-10-10,130,30,Product 30,Beauty,427.24,4,1708.96,False
2023-08-16,192,31,Product 31,Clothing,179.27,2,358.54,False
2023-08-13,499,76,Product 76,Electronics,158.49,3,475.46,False
2023-10-27,401,99,Product 99,Home,158.82,1,158.82,False
2023-03-30,220,70,Product 70,Groceries,205.06,3,615.17,False
2023-01-17,274,35,Product 35,Clothing,302.11,4,1208.42,False
2023-03-29,326,11,Product 11,Clothing,315.17,1,315.17,False
2023-07-23,19,30,Product 30,Beauty,442.72,3,1328.16,False
2023-10-20,345,5,Product 5,Home,323.38,1,323.38,False
2023-12-05,285,39,Product 39,Beauty,50.31,1,50.31,False
2023-11-29,284,44,Product 44,Home,38.33,2,76.67,False
2023-09-25,160,69,Product 69,Home,185.78,4,743.14,False
2023-08-27,49,74,Product 74,Clothing,131.4,2,262.8,False
2023-06-08,369,2,Product 2,Home,423.76,2,847.52,False
2023-12-12,157,58,Product 58,Beauty,299.04,1,299.04,False
2023-07-12,422,99,Product 99,Home,174.15,2,348.29,False
2023-02-11,231,15,Product 15,Groceries,209.34,4,837.35,False
2023-03-25,135,81,Product 81,Electronics,184.28,2,368.55,False
2023-06-05,133,58,Product 58,Beauty,293.16,4,1172.66,False
2023-09-16,141,28,Product 28,Groceries,122.76,3,368.28,False
2023-03-22,82,50,Product 50,Home,81.62,4,326.49,False
2023-10-31,60,11,Product 11,Clothing,204.3,1,204.3,False
2023-10-31,432,48,Product 48,Beauty,289.59,4,1158.38,False
2023-04-24,96,11,Product 11,Clothing,290.54,3,871.61,False
2023-01-20,90,1,Product 1,Groceries,472.38,1,472.38,False
2023-06-26,316,17,Product 17,Groceries,313.04,4,1252.15,False
2023-08-16,52,50,Product 50,Home,60.81,3,182.43,False
2023-08-03,17,68,Product 68,Electronics,125.6,1,125.6,False
2023-12-10,336,96,Product 96,Home,182.13,1,182.13,False
2023-01-01,333,68,Product 68,Electronics,172.18,3,516.53,False
2023-12-25,215,87,Product 87,Groceries,46.67,1,46.67,False
2023-01-31,431,100,Product 100,Electronics,131.96,2,263.91,False
2023-01-21,21,55,Product 55,Beauty,127.84,3,383.53,False
2023-03-17,145,41,Product 41,Groceries,200.99,3,602.96,False
2023-03-31,218,85,Product 85,Clothing,341.14,3,1023.43,False
2023-08-14,151,8,Product 8,Clothing,277.36,4,1109.45,False
2023-12-09,303,49,Product 49,Home,302.69,1,302.69,False
2023-08-29,129,52,Product 52,Clothing,108.52,4,434.1,False
2023-04-20,205,91,Product 91,Electronics,95.39,4,381.56,False
2023-02-03,429,67,Product 67,Groceries,207.48,1,207.48,False
2023-10-03,284,74,Product 74,Clothing,152.66,2,305.32,False
2023-03-18,474,11,Product 11,Clothing,331.22,2,662.44,False
2023-10-04,67,45,Product 45,Clothing,59.47,3,178.4,False
2023-07-11,309,61,Product 61,Groceries,393.83,4,1575.33,False
2023-10-04,105,73,Product 73,Beauty,303.96,4,1215.86,False
2023-11-21,93,32,Product 32,Clothing,403.93,3,1211.8,False
2023-11-25,356,28,Product 28,Groceries,144.51,1,144.51,False
2023-05-26,205,98,Product 98,Clothing,460.89,2,921.78,False
2023-05-28,166,88,Product 88,Home,155.67,1,155.67,False
2023-06-01,159,41,Product 41,Groceries,160.98,1,160.98,False
2023-01-13,325,12,Product 12,Groceries,22.87,4,91.48,False
2023-02-28,32,11,Product 11,Clothing,299.54,1,299.54,False
2023-11-05,108,80,Product 80,Beauty,145.67,4,582.68,False
2023-05-30,378,22,Product 22,Clothing,161.91,1,161.91,False
2023-05-02,369,38,Product 38,Electronics,155.59,3,466.77,False
2023-02-26,350,88,Product 88,Home,156.86,1,156.86,False
2023-05-25,174,82,Product 82,Clothing,287.88,1,287.88,False
2023-06-09,380,35,Product 35,Clothing,288.36,2,576.72,False
2023-05-18,13,71,Product 71,Home,14.7,2,29.39,False
2023-10-05,81,44,Product 44,Home,37.07,2,74.15,False
2023-06-07,385,34,Product 34,Beauty,219.86,1,219.86,False
2023-10-26,319,97,Product 97,Groceries,390.75,2,781.5,False
2023-02-15,272,1,Product 1,Groceries,543.86,1,543.86,False
2023-11-30,455,62,Product 62,Beauty,133.68,4,534.72,False
2023-11-11,93,53,Product 53,Home,226.86,4,907.44,False
2023-10-14,42,10,Product 10,Beauty,251.32,2,502.63,False
2023-07-08,388,22,Product 22,Clothing,151.22,4,604.88,False
2023-10-03,5,22,Product 22,Clothing,125.06,2,250.13,False
2023-04-10,347,50,Product 50,Home,84.19,4,336.74,False
2023-11-06,259,23,Product 23,Beauty,101.15,1,101.15,False
2023-10-23,90,2,Product 2,Home,325.71,1,325.71,False
2023-03-29,289,18,Product 18,Home,552.3,3,1656.89,False
2023-11-16,322,1,Product 1,Groceries,424.55,2,849.1,False
2023-04-05,50,41,Product 41,Groceries,180.41,3,541.23,False
2023-05-25,63,34,Product 34,Beauty,226.97,3,680.92,False
2023-05-11,451,4,Product 4,Home,60.29,1,60.29,False
2023-06-13,76,84,Product 84,Electronics,135.32,3,405.96,False
2023-07-15,158,88,Product 88,Home,108.86,2,217.71,False
2023-05-11,287,52,Product 52,Clothing,147.74,3,443.21,False
2023-02-06,343,93,Product 93,Beauty,469.54,3,1408.63,False
2023-03-16,202,20,Product 20,Clothing,581.98,3,1745.95,False
2023-04-15,218,55,Product 55,Beauty,131.57,1,131.57,False
2023-11-28,445,51,Product 51,Home,323.93,4,1295.71,False
2023-08-27,194,24,Product 24,Groceries,202.27,1,202.27,False
2023-10-24,241,41,Product 41,Groceries,135.82,3,407.47,False
2023-07-24,499,14,Product 14,Clothing,29.46,3,88.37,False
2023-03-27,414,23,Product 23,Beauty,138.56,4,554.25,False
2023-02-02,498,12,Product 12,Groceries,23.46,1,23.46,False
2023-02-26,266,48,Product 48,Beauty,427.79,1,427.79,False
2023-05-06,320,29,Product 29,Clothing,325.12,2,650.23,False
2023-05-13,457,78,Product 78,Groceries,140.59,2,281.19,False
2023-11-13,217,75,Product 75,Home,139.7,4,558.8,False
2023-02-01,191,9,Product 9,Clothing,106.63,3,319.88,False
2023-05-02,184,91,Product 91,Electronics,99.02,4,396.07,False
2023-06-12,25,63,Product 63,Beauty,456.08,1,456.08,False
2023-01-21,154,34,Product 34,Beauty,226.74,3,680.21,False
2023-04-27,247,98,Product 98,Clothing,500.01,4,2000.03,False
2023-10-27,12,20,Product 20,Clothing,421.21,1,421.21,False
2023-04-09,182,32,Product 32,Clothing,492.97,1,492.97,False
2023-10-24,33,86,Product 86,Clothing,436.0,3,1308.0,False
2023-03-21,13,71,Product 71,Home,1.61,2,3.22,True
2023-01-07,397,91,Product 91,Electronics,85.45,1,85.45,False
2023-06-15,494,47,Product 47,Clothing,51.32,1,51.32,False
2023-02-17,62,97,Product 97,Groceries,499.38,3,1498.13,False
2023-02-02,366,51,Product 51,Home,474.1,2,948.21,False
2023-02-22,329,95,Product 95,Home,432.17,1,432.17,False
2023-09-19,202,60,Product 60,Home,280.83,3,842.5,False
2023-06-17,368,53,Product 53,Home,252.73,1,252.73,False
2023-12-25,337,66,Product 66,Home,159.85,3,479.54,False
2023-09-05,286,99,Product 99,Home,143.87,4,575.5,False
2023-06-28,420,2,Product 2,Home,371.23,2,742.46,False
2023-08-04,493,65,Product 65,Groceries,349.35,3,1048.05,False
2023-10-02,37,61,Product 61,Groceries,360.15,1,360.15,False
2023-02-25,474,39,Product 39,Beauty,54.63,1,54.63,False
2023-06-21,245,95,Product 95,Home,330.75,2,661.49,False
2023-11-26,179,67,Product 67,Groceries,153.26,4,613.04,False
2023-03-17,178,92,Product 92,Home,127.74,2,255.47,False
2023-08-09,492,87,Product 87,Groceries,41.87,1,41.87,False
2023-10-26,443,20,Product 20,Clothing,427.44,2,854.88,False
2023-01-10,300,68,Product 68,Electronics,165.93,3,497.8,False
2023-06-17,4,90,Product 90,Home,400.18,4,1600.71,False
2023-11-12,166,84,Product 84,Electronics,110.4,4,441.62,False
2023-01-30,425,21,Product 21,Groceries,331.86,3,995.57,False
2023-08-08,495,26,Product 26,Home,388.02,1,388.02,False
2023-02-20,175,72,Product 72,Home,231.49,4,925.96,False
2023-05-14,278,77,Product 77,Electronics,146.36,4,585.46,False
2023-01-29,372,28,Product 28,Groceries,184.38,4,737.51,False
2023-08-01,172,37,Product 37,Groceries,241.77,2,483.55,False
2023-08-25,22,42,Product 42,Home,96.73,3,290.19,False
2023-07-31,51,31,Product 31,Clothing,217.29,2,434.58,False
2023-01-29,372,95,Product 95,Home,363.46,4,1453.83,False
2023-12-03,101,22,Product 22,Clothing,164.68,1,164.68,False
2023-04-21,82,44,Product 44,Home,58.03,3,174.1,False
2023-08-25,202,48,Product 48,Beauty,329.6,1,329.6,False
2023-06-05,345,91,Product 91,Electronics,77.52,4,310.09,False
2023-08-04,142,50,Product 50,Home,51.79,1,51.79,False
2023-11-17,132,20,Product 20,Clothing,435.81,2,871.63,False
2023-04-20,256,47,Product 47,Clothing,63.58,1,63.58,False
2023-06-15,388,8,Product 8,Clothing,347.95,2,695.9,False
2023-03-07,414,83,Product 83,Beauty,197.45,3,592.34,False
2023-10-12,23,31,Product 31,Clothing,209.19,3,627.56,False
2023-01-22,58,38,Product 38,Electronics,166.95,3,500.85,False
2023-04-12,339,41,Product 41,Groceries,178.69,3,536.07,False
2023-01-15,167,8,Product 8,Clothing,373.3,4,1493.21,False
2023-08-16,62,50,Product 50,Home,57.08,2,114.16,False
2023-11-28,185,16,Product 16,Home,180.52,2,361.04,False
2023-06-20,367,65,Product 65,Groceries,426.88,2,853.76,False
2023-11-26,66,87,Product 87,Groceries,44.5,3,133.51,False
2023-02-19,459,28,Product 28,Groceries,181.9,4,727.61,False
2023-11-07,64,63,Product 63,Beauty,376.87,1,376.87,False
2023-09-15,11,86,Product 86,Clothing,372.34,4,1489.35,False
2023-02-20,166,64,Product 64,Groceries,129.03,1,129.03,False
2023-05-08,378,75,Product 75,Home,175.36,3,526.08,False
2023-07-05,284,29,Product 29,Clothing,258.07,3,774.21,False
2023-04-17,375,97,Product 97,Groceries,595.93,3,1787.78,False
2023-07-07,212,13,Product 13,Home,299.2,4,1196.81,False
2023-08-11,411,70,Product 70,Groceries,146.25,1,146.25,False
2023-03-01,139,63,Product 63,Beauty,483.71,4,1934.82,False
2023-03-08,280,38,Product 38,Electronics,198.31,4,793.23,False
2023-03-30,388,21,Product 21,Groceries,327.65,1,327.65,False
2023-12-12,229,52,Product 52,Clothing,121.49,1,121.49,False
2023-08-10,270,24,Product 24,Groceries,193.71,1,193.71,False
2023-04-15,274,9,Product 9,Clothing,104.78,2,209.57,False
2023-04-11,49,63,Product 63,Beauty,510.46,3,1531.38,False
2023-08-06,16,60,Product 60,Home,261.29,1,261.29,False
2023-01-22,490,78,Product 78,Groceries,155.5,4,622.01,False
2023-05-14,71,69,Product 69,Home,24.73,1,24.73,True
2023-07-20,285,32,Product 32,Clothing,420.19,2,840.38,False
2023-02-14,378,9,Product 9,Clothing,110.62,1,110.62,False
2023-04-12,137,99,Product 99,Home,214.06,4,856.23,False
2023-02-28,154,70,Product 70,Groceries,223.04,3,669.12,False
2023-03-04,400,21,Product 21,Groceries,368.49,1,368.49,False
2023-11-05,295,32,Product 32,Clothing,436.93,3,1310.78,False
2023-05-10,499,11,Product 11,Clothing,307.1,4,1228.39,False
2023-10-19,47,30,Product 30,Beauty,379.89,1,379.89,False
2023-08-04,479,4,Product 4,Home,53.23,4,212.91,False
2023-04-13,32,89,Product 89,Beauty,360.26,2,720.52,False
2023-02-16,342,30,Product 30,Beauty,588.57,4,2354.26,False
2023-05-30,383,21,Product 21,Groceries,327.48,2,654.95,False
2023-01-18,342,65,Product 65,Groceries,522.6,3,1567.81,False
2023-04-04,172,52,Product 52,Clothing,145.78,2,291.55,False
2023-07-09,27,37,Product 37,Groceries,243.02,3,729.07,False
2023-07-15,316,22,Product 22,Clothing,143.66,3,430.98,False
2023-01-26,372,47,Product 47,Clothing,65.3,1,65.3,False
2023-04-15,158,83,Product 83,Beauty,195.15,3,585.45,False
2023-12-07,220,34,Product 34,Beauty,193.02,3,579.07,False
2023-01-04,297,79,Product 79,Clothing,405.59,1,405.59,False
2023-09-28,23,56,Product 56,Electronics,134.91,1,134.91,False
2023-08-29,306,58,Product 58,Beauty,227.49,4,909.95,False
2023-04-04,129,31,Product 31,Clothing,275.51,2,551.02,False
2023-10-26,187,41,Product 41,Groceries,134.9,2,269.8,False
2023-01-01,181,25,Product 25,Groceries,304.55,3,913.66,False
2023-08-01,149,83,Product 83,Beauty,139.26,3,417.79,False
2023-08-15,33,4,Product 4,Home,45.31,1,45.31,False
2023-06-03,148,90,Product 90,Home,400.44,2,800.89,False
2023-08-01,373,56,Product 56,Electronics,148.99,4,595.97,False
2023-05-06,261,55,Product 55,Beauty,129.68,3,389.03,False
2023-07-26,168,3,Product 3,Beauty,84.05,4,336.2,False
2023-05-23,178,3,Product 3,Beauty,102.23,4,408.93,False
2023-10-13,237,44,Product 44,Home,35.98,4,143.93,False
2023-07-01,437,3,Product 3,Beauty,70.79,2,141.59,False
2023-04-23,9,30,Product 30,Beauty,575.73,3,1727.2,False
2023-09-28,291,38,Product 38,Electronics,126.12,2,252.24,False
2023-08-03,109,42,Product 42,Home,80.11,3,240.32,False
2023-05-10,290,64,Product 64,Groceries,133.58,3,400.74,False
2023-07-22,380,43,Product 43,Home,373.93,3,1121.79,False
2023-01-16,188,14,Product 14,Clothing,34.89,2,69.79,False
